BusinessDate,CashierId,TransactionId,Time,Type,Amount,ItemCount,PaymentMethod,DiscountAmount,PointsEarned,PointsRedeemed,MembershipId,OriginalTransactionId,HasReceipt
2026-05-08,E001,T00341,10:17:50,Sale,4820,5,GiftCard,0,48,0,M1194,,
2026-05-08,E001,T00330,10:42:13,Sale,4300,5,QR,0,0,0,,,
2026-05-08,E001,T00335,10:51:00,Sale,3060,2,QR,0,0,0,,,
2026-05-08,E001,T00317,11:33:43,Sale,5870,5,Cash,0,0,0,,,
2026-05-08,E001,T00323,11:40:10,Sale,1840,1,QR,0,0,0,,,
2026-05-08,E001,T00352,11:47:51,Sale,1970,1,Cash,0,80,0,,,
2026-05-08,E001,T00346,11:48:08,Sale,3420,1,Cash,0,0,500,M9001,,
2026-05-08,E001,T00324,12:11:16,Sale,1580,5,Credit,0,0,0,,,
2026-05-08,E001,T00339,12:14:00,Sale,4140,3,Cash,0,41,0,M1232,,
2026-05-08,E001,T00354,12:54:27,Sale,940,1,Cash,0,0,100,,,
2026-05-08,E001,T00344,13:12:42,Return,1970,3,Credit,0,0,0,,,true
2026-05-08,E001,T00351,14:15:39,Sale,1680,4,Cash,0,0,300,M9001,,
2026-05-08,E001,T00331,14:26:05,Sale,5660,4,Credit,0,57,0,M1248,,
2026-05-08,E001,T00319,14:34:33,Sale,3590,3,GiftCard,0,36,0,M1206,,
2026-05-08,E001,T00320,14:55:30,Sale,4720,3,Cash,0,0,0,,,
2026-05-08,E001,T00336,15:02:39,Sale,2710,2,Credit,0,27,0,M1059,,
2026-05-08,E001,T00322,15:07:26,Sale,2530,4,Cash,0,25,0,M1210,,
2026-05-08,E001,T00347,15:19:29,Sale,3200,2,Cash,0,0,300,M9001,,
2026-05-08,E001,T00343,15:27:33,Return,3730,3,Credit,0,0,0,,,false
2026-05-08,E001,T00334,15:30:59,Sale,4550,2,Cash,0,0,0,,,
2026-05-08,E001,T00327,16:38:40,Sale,3780,5,Credit,0,38,0,M1226,,
2026-05-08,E001,T00312,16:52:28,Sale,400,4,Credit,0,0,0,,,
2026-05-08,E001,T00337,17:01:21,Sale,3480,1,Cash,0,0,0,,,
2026-05-08,E001,T00340,17:17:53,Sale,1070,4,Cash,0,0,0,,,
2026-05-08,E001,T00313,17:27:06,Sale,2190,4,Credit,0,0,0,,,
2026-05-08,E001,T00342,17:47:24,Sale,1460,2,Credit,100,15,0,M1298,,
2026-05-08,E001,T00328,17:48:57,Sale,5590,4,QR,0,56,0,M1087,,
2026-05-08,E001,T00321,18:50:03,Sale,880,5,Credit,0,9,0,M1283,,
2026-05-08,E001,T00350,19:02:45,Sale,910,3,Cash,0,0,500,M9001,,
2026-05-08,E001,T00345,19:31:07,Sale,1890,3,Cash,0,0,500,M9001,,
2026-05-08,E001,T00353,19:31:56,Sale,2130,2,Cash,0,0,100,,,
2026-05-08,E001,T00326,19:34:24,Sale,4200,5,Credit,200,42,0,M1278,,
2026-05-08,E001,T00325,19:49:44,Sale,2540,2,Cash,50,0,0,,,
2026-05-08,E001,T00349,19:51:44,Sale,900,2,Cash,0,0,300,M9001,,
2026-05-08,E001,T00318,20:13:28,Sale,2880,5,QR,0,0,0,,,
2026-05-08,E001,T00332,20:40:04,Sale,2110,5,Cash,0,0,0,,,
2026-05-08,E001,T00338,20:43:35,Sale,1870,3,Cash,0,19,0,M1148,,
2026-05-09,E001,T00381,09:00:42,Sale,340,4,Cash,0,3,0,M1256,,
2026-05-09,E001,T00371,09:15:49,Sale,4080,1,QR,0,0,0,,,
2026-05-09,E001,T00395,09:19:07,Sale,2470,2,Cash,0,0,100,,,
2026-05-09,E001,T00388,09:45:35,Sale,3040,2,Cash,0,0,300,M9001,,
2026-05-09,E001,T00393,10:06:36,Sale,1250,3,Cash,0,0,200,,,
2026-05-09,E001,T00357,10:07:11,Sale,3130,5,Credit,0,0,0,,,
2026-05-09,E001,T00394,11:03:00,Sale,2880,1,Cash,0,0,200,,,
2026-05-09,E001,T00365,11:05:00,Sale,610,5,QR,0,0,0,,,
2026-05-09,E001,T00377,11:47:07,Sale,5760,1,Cash,0,0,0,,,
2026-05-09,E001,T00391,11:51:12,Sale,3310,4,Cash,0,0,200,M9001,,
2026-05-09,E001,T00369,12:03:25,Sale,1480,4,Credit,0,0,0,,,
2026-05-09,E001,T00384,12:52:32,Sale,1330,1,Cash,0,0,500,M9001,,
2026-05-09,E001,T00375,13:22:48,Sale,2330,2,QR,0,0,0,,,
2026-05-09,E001,T00366,13:23:21,Sale,2090,5,Cash,0,0,0,,,
2026-05-09,E001,T00382,13:28:30,Void,2090,5,Cash,0,0,0,,T00366,
2026-05-09,E001,T00387,13:36:35,Sale,3470,4,Cash,0,0,200,M9001,,
2026-05-09,E001,T00367,13:47:14,Sale,420,1,QR,0,4,0,M1158,,
2026-05-09,E001,T00376,13:59:55,Sale,2190,4,Cash,0,0,0,,,
2026-05-09,E001,T00385,14:20:20,Sale,1710,1,Cash,0,0,300,M9001,,
2026-05-09,E001,T00389,14:40:46,Sale,3620,2,Cash,0,0,300,M9001,,
2026-05-09,E001,T00392,14:43:12,Sale,2190,3,Cash,0,80,0,,,
2026-05-09,E001,T00386,14:48:53,Sale,3340,2,Cash,0,0,300,M9001,,
2026-05-09,E001,T00359,14:57:22,Sale,2920,1,GiftCard,0,0,0,,,
2026-05-09,E001,T00364,15:13:27,Sale,1800,5,QR,200,18,0,M1209,,
2026-05-09,E001,T00361,16:03:20,Sale,740,1,Credit,0,0,0,,,
2026-05-09,E001,T00360,16:16:16,Sale,2060,5,Credit,0,21,0,M1056,,
2026-05-09,E001,T00363,17:22:31,Sale,4000,1,QR,0,40,0,M1007,,
2026-05-09,E001,T00356,17:35:29,Sale,1920,1,Cash,0,0,0,,,
2026-05-09,E001,T00383,18:00:03,Sale,1790,2,Cash,0,0,500,M9001,,
2026-05-09,E001,T00380,18:05:11,Sale,710,1,Cash,0,0,0,,,
2026-05-09,E001,T00378,18:14:08,Sale,2690,1,Credit,0,0,0,,,
2026-05-09,E001,T00390,19:22:01,Sale,3120,3,Cash,0,0,500,M9001,,
2026-05-09,E001,T00372,19:25:02,Sale,4100,2,QR,0,0,0,,,
2026-05-09,E001,T00373,19:34:23,Sale,5490,4,GiftCard,50,0,0,,,
2026-05-09,E001,T00370,19:38:54,Sale,3220,3,Credit,0,32,0,M1010,,
2026-05-09,E001,T00379,20:02:35,Sale,4240,2,Cash,0,42,0,M1298,,
2026-05-09,E001,T00374,20:32:47,Sale,2950,1,Credit,0,0,0,,,
2026-05-09,E001,T00358,20:41:22,Sale,1720,4,Credit,0,17,0,M1147,,
2026-05-09,E001,T00362,20:53:36,Sale,2490,1,Credit,0,25,0,M1056,,
2026-05-09,E001,T00368,20:56:08,Sale,1940,4,Cash,0,0,0,,,
2026-05-10,E001,T00423,09:12:29,Sale,3160,2,Credit,0,0,0,,,
2026-05-10,E001,T00422,09:36:19,Sale,1950,2,Credit,0,20,0,M1151,,
2026-05-10,E001,T00441,09:49:02,Sale,1380,3,Cash,0,0,300,M9001,,
2026-05-10,E001,T00413,09:53:20,Sale,3250,3,Credit,0,0,0,,,
2026-05-10,E001,T00434,10:20:13,Sale,990,3,Cash,0,0,200,M9001,,
2026-05-10,E001,T00410,10:25:02,Sale,1780,4,Cash,0,0,0,,,
2026-05-10,E001,T00401,10:31:00,Sale,5170,2,Credit,0,52,0,M1242,,
2026-05-10,E001,T00427,10:32:54,Sale,5040,1,Cash,0,0,0,,,
2026-05-10,E001,T00405,10:57:50,Sale,3660,5,Credit,0,0,0,,,
2026-05-10,E001,T00439,10:59:09,Sale,930,3,Cash,0,0,500,M9001,,
2026-05-10,E001,T00420,11:32:01,Sale,5800,4,Credit,0,0,0,,,
2026-05-10,E001,T00426,11:36:16,Sale,3640,4,Cash,0,0,0,,,
2026-05-10,E001,T00444,11:41:54,Sale,2570,3,Cash,0,0,100,,,
2026-05-10,E001,T00397,12:35:21,Sale,2260,1,Cash,0,23,0,M1029,,
2026-05-10,E001,T00430,12:42:23,Void,2260,1,Cash,0,0,0,,T00397,
2026-05-10,E001,T00433,12:59:19,Return,850,2,Cash,0,0,0,,,true
2026-05-10,E001,T00414,13:18:29,Sale,480,2,Cash,0,0,0,,,
2026-05-10,E001,T00415,13:19:29,Sale,340,4,Credit,0,0,0,,,
2026-05-10,E001,T00409,14:03:35,Sale,3730,4,Cash,0,0,0,,,
2026-05-10,E001,T00417,14:04:32,Sale,3980,2,Cash,0,40,0,M1212,,
2026-05-10,E001,T00408,14:27:57,Sale,1800,5,QR,0,18,0,M1139,,
2026-05-10,E001,T00424,14:45:42,Sale,5540,4,Cash,0,0,0,,,
2026-05-10,E001,T00416,14:52:37,Sale,1790,4,Cash,0,0,0,,,
2026-05-10,E001,T00398,14:54:35,Sale,3730,4,Cash,0,0,0,,,
2026-05-10,E001,T00440,15:04:26,Sale,1460,2,Cash,0,0,500,M9001,,
2026-05-10,E001,T00431,15:07:07,Void,3730,4,Cash,0,0,0,,T00398,
2026-05-10,E001,T00428,15:25:44,Sale,4270,2,Credit,0,43,0,M1034,,
2026-05-10,E001,T00407,15:28:11,Sale,1900,5,Credit,0,19,0,M1016,,
2026-05-10,E001,T00412,15:37:37,Sale,3230,2,Credit,0,32,0,M1227,,
2026-05-10,E001,T00437,15:45:39,Sale,3650,4,Cash,0,0,500,M9001,,
2026-05-10,E001,T00419,16:03:45,Sale,5610,4,Cash,0,0,0,,,
2026-05-10,E001,T00404,16:04:41,Sale,1220,5,Credit,0,12,0,M1139,,
2026-05-10,E001,T00400,16:08:04,Sale,1870,4,Credit,0,0,0,,,
2026-05-10,E001,T00442,16:08:22,Sale,3880,3,Cash,0,0,200,M9001,,
2026-05-10,E001,T00406,16:13:30,Sale,5840,3,Cash,0,58,0,M1084,,
2026-05-10,E001,T00429,16:29:44,Sale,4940,5,Credit,0,49,0,M1249,,
2026-05-10,E001,T00438,16:30:04,Sale,2810,3,Cash,0,0,200,M9001,,
2026-05-10,E001,T00421,16:37:20,Sale,5690,5,Credit,0,0,0,,,
2026-05-10,E001,T00418,16:50:50,Sale,3960,2,Cash,0,0,0,,,
2026-05-10,E001,T00435,17:07:11,Sale,3070,3,Cash,0,0,300,M9001,,
2026-05-10,E001,T00402,17:47:03,Sale,5570,5,Credit,100,56,0,M1079,,
2026-05-10,E001,T00447,18:07:04,Sale,1550,1,Cash,0,0,300,M9001,,
2026-05-10,E001,T00448,18:07:33,Void,1550,1,Cash,0,0,0,,T00447,
2026-05-10,E001,T00411,18:10:02,Sale,4660,5,Cash,0,47,0,M1153,,
2026-05-10,E001,T00396,18:30:45,Sale,930,4,Cash,0,0,0,,,
2026-05-10,E001,T00436,18:57:38,Sale,3220,2,Cash,0,0,300,M9001,,
2026-05-10,E001,T00432,19:40:11,Return,1700,3,Cash,0,0,0,,,true
2026-05-10,E001,T00399,19:59:08,Sale,4070,5,Cash,0,41,0,M1193,,
2026-05-10,E001,T00403,20:04:26,Sale,2230,5,Credit,0,22,0,M1127,,
2026-05-10,E001,T00425,20:07:18,Sale,1820,1,Cash,150,0,0,,,
2026-05-10,E001,T00445,20:18:23,Sale,1510,3,Cash,0,0,100,,,
2026-05-10,E001,T00443,20:27:08,Sale,1980,1,Cash,0,50,0,,,
2026-05-10,E001,T00446,20:43:22,Sale,2620,3,Cash,0,0,200,,,
2026-05-11,E001,T00478,09:22:55,Return,4800,3,Credit,0,0,0,,,false
2026-05-11,E001,T00469,10:17:55,Sale,380,2,Cash,0,0,0,,,
2026-05-11,E001,T00488,10:23:40,Sale,940,3,Cash,0,30,0,,,
2026-05-11,E001,T00479,10:25:01,Return,4930,1,Cash,0,0,0,,,false
2026-05-11,E001,T00474,10:34:12,Sale,1700,1,Cash,0,17,0,M1259,,
2026-05-11,E001,T00491,10:41:34,Sale,2710,2,Cash,0,0,100,,,
2026-05-11,E001,T00461,10:42:40,Sale,2270,4,Credit,0,23,0,M1005,,
2026-05-11,E001,T00465,10:43:50,Sale,3580,2,Credit,0,0,0,,,
2026-05-11,E001,T00460,10:48:33,Sale,1430,1,Credit,0,14,0,M1089,,
2026-05-11,E001,T00475,10:53:05,Sale,3780,5,Credit,0,38,0,M1287,,
2026-05-11,E001,T00453,11:45:55,Sale,3270,3,Credit,0,0,0,,,
2026-05-11,E001,T00472,11:52:30,Sale,1470,4,Credit,0,0,0,,,
2026-05-11,E001,T00462,12:09:05,Sale,4860,3,Cash,0,0,0,,,
2026-05-11,E001,T00467,13:19:04,Sale,3680,5,QR,0,0,0,,,
2026-05-11,E001,T00483,13:55:07,Sale,1780,1,Cash,0,0,500,M9001,,
2026-05-11,E001,T00458,14:17:48,Sale,5350,2,Cash,250,54,0,M1215,,
2026-05-11,E001,T00477,14:23:53,Return,4970,3,Credit,0,0,0,,,true
2026-05-11,E001,T00480,14:25:09,Sale,1410,1,Cash,0,0,200,M9001,,
2026-05-11,E001,T00485,14:30:37,Sale,1400,1,Cash,0,0,200,M9001,,
2026-05-11,E001,T00463,14:35:20,Sale,2120,5,Credit,0,21,0,M1000,,
2026-05-11,E001,T00489,14:56:33,Sale,2270,1,Cash,0,0,100,,,
2026-05-11,E001,T00487,14:58:28,Sale,3490,1,Cash,0,0,300,M9001,,
2026-05-11,E001,T00473,15:02:22,Sale,3500,2,Cash,0,35,0,M1140,,
2026-05-11,E001,T00476,15:04:11,Sale,690,4,Credit,0,7,0,M1239,,
2026-05-11,E001,T00449,15:10:43,Sale,4620,4,Credit,0,0,0,,,
2026-05-11,E001,T00456,15:22:35,Sale,5850,5,Credit,0,0,0,,,
2026-05-11,E001,T00451,15:42:42,Sale,1850,5,QR,0,18,0,M1140,,
2026-05-11,E001,T00454,15:50:25,Sale,1620,4,Cash,0,0,0,,,
2026-05-11,E001,T00468,16:17:58,Sale,1730,5,Cash,0,17,0,M1250,,
2026-05-11,E001,T00466,16:37:45,Sale,2460,2,Credit,0,0,0,,,
2026-05-11,E001,T00484,16:59:32,Sale,1500,1,Cash,0,0,200,M9001,,
2026-05-11,E001,T00459,17:29:02,Sale,2880,4,Cash,0,29,0,M1078,,
2026-05-11,E001,T00470,17:55:47,Sale,5620,1,Cash,0,0,0,,,
2026-05-11,E001,T00481,18:15:04,Sale,2960,4,Cash,0,0,300,M9001,,
2026-05-11,E001,T00482,18:25:33,Sale,3290,2,Cash,0,0,300,M9001,,
2026-05-11,E001,T00490,19:09:02,Sale,2360,1,Cash,0,0,200,,,
2026-05-11,E001,T00471,19:46:56,Sale,4490,2,Cash,0,0,0,,,
2026-05-11,E001,T00464,19:50:24,Sale,1140,5,Credit,0,0,0,,,
2026-05-11,E001,T00455,19:52:27,Sale,5080,1,Credit,0,51,0,M1071,,
2026-05-11,E001,T00450,20:03:06,Sale,1480,5,Cash,0,0,0,,,
2026-05-11,E001,T00452,20:14:01,Sale,2260,1,Credit,0,0,0,,,
2026-05-11,E001,T00457,20:28:47,Sale,3150,4,Cash,0,32,0,M1100,,
2026-05-11,E001,T00486,20:38:03,Sale,1740,1,Cash,0,0,200,M9001,,
2026-05-12,E001,T00508,09:37:07,Sale,3240,5,Credit,0,32,0,M1114,,
2026-05-12,E001,T00529,09:43:07,Sale,1460,2,Cash,0,0,300,M9001,,
2026-05-12,E001,T00535,09:51:15,Sale,1380,3,Cash,0,0,100,,,
2026-05-12,E001,T00493,09:51:28,Sale,4890,4,Credit,0,49,0,M1220,,
2026-05-12,E001,T00501,09:55:01,Sale,5880,4,Credit,0,59,0,M1231,,
2026-05-12,E001,T00517,09:56:59,Sale,1110,5,Cash,250,0,0,,,
2026-05-12,E001,T00520,10:03:01,Sale,3710,2,Cash,0,0,0,,,
2026-05-12,E001,T00506,10:03:51,Sale,5520,5,Credit,0,55,0,M1184,,
2026-05-12,E001,T00500,10:07:42,Sale,3990,5,Credit,0,0,0,,,
2026-05-12,E001,T00526,10:17:02,Sale,3480,4,Cash,0,0,300,M9001,,
2026-05-12,E001,T00507,10:55:40,Sale,1130,1,Cash,0,0,0,,,
2026-05-12,E001,T00499,10:57:53,Sale,4670,5,Credit,0,0,0,,,
2026-05-12,E001,T00523,11:05:12,Void,4670,5,Credit,0,0,0,,T00499,
2026-05-12,E001,T00531,11:19:43,Sale,3610,4,Cash,0,0,500,M9001,,
2026-05-12,E001,T00510,11:22:05,Sale,1790,2,Cash,250,18,0,M1163,,
2026-05-12,E001,T00502,11:37:59,Sale,1660,2,Cash,0,17,0,M1068,,
2026-05-12,E001,T00513,12:02:06,Sale,3020,3,Credit,0,30,0,M1269,,
2026-05-12,E001,T00496,12:04:23,Sale,2100,3,Credit,0,0,0,,,
2026-05-12,E001,T00504,12:31:11,Sale,400,4,Credit,0,4,0,M1073,,
2026-05-12,E001,T00521,12:37:24,Sale,390,1,Credit,0,4,0,M1149,,
2026-05-12,E001,T00518,12:39:04,Sale,1910,1,Credit,0,19,0,M1063,,
2026-05-12,E001,T00519,12:39:38,Sale,3180,2,Cash,0,32,0,M1024,,
2026-05-12,E001,T00505,13:05:08,Sale,1100,4,Cash,0,0,0,,,
2026-05-12,E001,T00536,13:22:02,Sale,840,1,Cash,0,0,100,,,
2026-05-12,E001,T00524,13:25:36,Return,2070,3,Credit,0,0,0,,,true
2026-05-12,E001,T00494,13:38:58,Sale,4740,2,Cash,0,47,0,M1085,,
2026-05-12,E001,T00522,13:51:12,Void,4740,2,Cash,0,0,0,,T00494,
2026-05-12,E001,T00534,13:51:31,Sale,1100,2,Cash,0,80,0,,,
2026-05-12,E001,T00514,14:00:30,Sale,2690,3,QR,0,0,0,,,
2026-05-12,E001,T00512,14:18:13,Sale,1720,5,Credit,0,0,0,,,
2026-05-12,E001,T00532,14:18:24,Sale,1710,2,Cash,0,0,500,M9001,,
2026-05-12,E001,T00503,14:28:01,Sale,4380,3,Credit,0,0,0,,,
2026-05-12,E001,T00533,14:52:49,Sale,1700,1,Cash,0,0,500,M9001,,
2026-05-12,E001,T00527,14:59:17,Sale,3150,4,Cash,0,0,500,M9001,,
2026-05-12,E001,T00528,15:04:17,Sale,3880,3,Cash,0,0,500,M9001,,
2026-05-12,E001,T00515,15:15:16,Sale,3710,4,Credit,0,0,0,,,
2026-05-12,E001,T00530,15:15:38,Sale,2730,3,Cash,0,0,200,M9001,,
2026-05-12,E001,T00509,15:33:08,Sale,1530,1,Credit,0,0,0,,,
2026-05-12,E001,T00497,15:59:53,Sale,4400,5,Cash,0,44,0,M1143,,
2026-05-12,E001,T00495,16:15:08,Sale,4540,3,Cash,0,0,0,,,
2026-05-12,E001,T00511,17:47:49,Sale,2590,3,Cash,0,26,0,M1236,,
2026-05-12,E001,T00516,18:42:57,Sale,5830,5,Cash,0,0,0,,,
2026-05-12,E001,T00492,18:47:22,Sale,1410,4,Credit,100,14,0,M1064,,
2026-05-12,E001,T00498,18:49:31,Sale,1960,5,Credit,0,20,0,M1287,,
2026-05-12,E001,T00525,20:30:37,Sale,3360,3,Cash,0,0,300,M9001,,
2026-05-12,E001,T00537,20:56:55,Sale,1650,1,Cash,0,0,200,,,
2026-05-13,E001,T00571,09:58:57,Sale,1750,1,Cash,0,0,500,M9001,,
2026-05-13,E001,T00556,11:21:06,Sale,1230,1,Cash,0,0,0,,,
2026-05-13,E001,T00550,11:22:40,Sale,2640,3,Cash,0,26,0,M1038,,
2026-05-13,E001,T00559,11:54:47,Sale,4770,3,Credit,0,48,0,M1201,,
2026-05-13,E001,T00577,12:04:44,Sale,2170,4,Cash,0,0,300,M9001,,
2026-05-13,E001,T00545,12:47:00,Sale,1650,4,Cash,0,16,0,M1231,,
2026-05-13,E001,T00551,13:05:20,Sale,4160,3,QR,0,0,0,,,
2026-05-13,E001,T00575,13:10:02,Sale,2500,4,Cash,0,0,300,M9001,,
2026-05-13,E001,T00543,13:16:41,Sale,3470,2,Cash,0,0,0,,,
2026-05-13,E001,T00582,13:42:01,Sale,510,1,Cash,0,0,100,,,
2026-05-13,E001,T00547,13:45:03,Sale,1520,1,Credit,0,15,0,M1075,,
2026-05-13,E001,T00548,13:55:30,Sale,2430,1,Cash,0,24,0,M1204,,
2026-05-13,E001,T00538,14:04:57,Sale,640,3,Credit,100,6,0,M1215,,
2026-05-13,E001,T00579,14:09:23,Sale,2790,3,Cash,0,0,300,M9001,,
2026-05-13,E001,T00549,14:26:26,Sale,5370,3,Cash,200,54,0,M1103,,
2026-05-13,E001,T00553,14:35:40,Sale,1740,1,Cash,0,0,0,,,
2026-05-13,E001,T00583,15:27:01,Sale,2420,3,Cash,0,0,100,,,
2026-05-13,E001,T00580,15:36:23,Sale,1740,1,Cash,0,50,0,,,
2026-05-13,E001,T00563,15:48:21,Sale,1790,4,Cash,0,18,0,M1085,,
2026-05-13,E001,T00584,15:51:15,Sale,1600,1,Cash,0,0,300,M9001,,
2026-05-13,E001,T00585,15:51:43,Void,1600,1,Cash,0,0,0,,T00584,
2026-05-13,E001,T00567,16:25:53,Sale,4320,3,Credit,0,0,0,,,
2026-05-13,E001,T00565,16:39:49,Sale,2020,5,Credit,0,0,0,,,
2026-05-13,E001,T00572,16:40:58,Sale,3020,2,Cash,0,0,500,M9001,,
2026-05-13,E001,T00539,16:53:00,Sale,1440,4,GiftCard,0,14,0,M1020,,
2026-05-13,E001,T00570,16:53:24,NoSale,0,0,Other,0,0,0,,,
2026-05-13,E001,T00546,16:57:06,Sale,3620,2,Cash,0,36,0,M1180,,
2026-05-13,E001,T00558,17:03:22,Sale,1500,3,Credit,0,0,0,,,
2026-05-13,E001,T00555,17:14:16,Sale,4450,2,Cash,150,44,0,M1051,,
2026-05-13,E001,T00560,17:19:05,Sale,3750,1,Cash,0,0,0,,,
2026-05-13,E001,T00568,17:26:44,Void,3750,1,Cash,0,0,0,,T00560,
2026-05-13,E001,T00542,17:42:08,Sale,3800,4,Credit,200,0,0,,,
2026-05-13,E001,T00554,18:06:10,Sale,4630,2,Cash,0,0,0,,,
2026-05-13,E001,T00574,18:15:11,Sale,3430,2,Cash,0,0,200,M9001,,
2026-05-13,E001,T00573,18:18:33,Sale,1350,3,Cash,0,0,500,M9001,,
2026-05-13,E001,T00540,18:25:16,Sale,690,1,Credit,0,7,0,M1299,,
2026-05-13,E001,T00562,18:27:44,Sale,1510,3,Credit,0,0,0,,,
2026-05-13,E001,T00544,18:35:57,Sale,1490,3,GiftCard,0,0,0,,,
2026-05-13,E001,T00576,18:52:31,Sale,1230,4,Cash,0,0,500,M9001,,
2026-05-13,E001,T00569,18:53:53,Return,3580,2,Cash,0,0,0,,,true
2026-05-13,E001,T00541,19:25:06,Sale,3820,5,QR,0,0,0,,,
2026-05-13,E001,T00564,19:40:48,Sale,3600,1,Cash,0,0,0,,,
2026-05-13,E001,T00557,19:41:30,Sale,1170,3,Cash,0,0,0,,,
2026-05-13,E001,T00581,19:45:25,Sale,1350,2,Cash,0,0,200,,,
2026-05-13,E001,T00561,19:47:38,Sale,3770,3,Credit,0,0,0,,,
2026-05-13,E001,T00566,19:56:18,Sale,5200,5,Cash,0,52,0,M1198,,
2026-05-13,E001,T00552,19:58:29,Sale,4320,3,Credit,0,0,0,,,
2026-05-13,E001,T00578,20:06:55,Sale,2770,4,Cash,0,0,200,M9001,,
2026-05-14,E001,T00616,09:01:40,Sale,2340,4,Cash,0,0,0,,,
2026-05-14,E001,T00628,09:01:48,Sale,1750,2,Cash,0,0,200,,,
2026-05-14,E001,T00625,09:25:31,Sale,1750,2,Cash,0,0,200,M9001,,
2026-05-14,E001,T00619,09:28:06,Sale,1810,4,Cash,0,0,200,M9001,,
2026-05-14,E001,T00602,09:45:19,Sale,2070,3,QR,0,21,0,M1014,,
2026-05-14,E001,T00620,10:34:39,Sale,970,4,Cash,0,0,200,M9001,,
2026-05-14,E001,T00605,10:43:34,Sale,2350,3,Credit,0,24,0,M1069,,
2026-05-14,E001,T00614,11:07:47,Sale,4200,5,GiftCard,0,0,0,,,
2026-05-14,E001,T00603,11:50:16,Sale,2820,2,Cash,0,28,0,M1089,,
2026-05-14,E001,T00591,11:51:21,Sale,3430,4,Cash,0,34,0,M1185,,
2026-05-14,E001,T00587,11:54:58,Sale,3860,4,Cash,0,39,0,M1261,,
2026-05-14,E001,T00606,12:01:28,Sale,3280,1,Credit,0,33,0,M1059,,
2026-05-14,E001,T00613,12:28:13,Sale,500,1,Cash,0,0,0,,,
2026-05-14,E001,T00600,12:46:30,Sale,1760,3,GiftCard,0,18,0,M1149,,
2026-05-14,E001,T00627,12:53:32,Sale,2350,1,Cash,0,0,200,,,
2026-05-14,E001,T00615,12:59:36,Sale,4980,4,Cash,0,0,0,,,
2026-05-14,E001,T00597,13:14:15,Sale,2860,2,Credit,0,29,0,M1278,,
2026-05-14,E001,T00629,13:20:18,Sale,2720,3,Cash,0,0,100,,,
2026-05-14,E001,T00618,13:38:46,Sale,2580,3,Cash,0,0,300,M9001,,
2026-05-14,E001,T00607,14:02:39,Sale,3400,5,Cash,0,34,0,M1277,,
2026-05-14,E001,T00601,14:11:37,Sale,4190,2,Credit,0,42,0,M1243,,
2026-05-14,E001,T00598,14:12:52,Sale,5390,3,QR,0,54,0,M1288,,
2026-05-14,E001,T00589,14:14:59,Sale,2860,2,Cash,0,0,0,,,
2026-05-14,E001,T00624,15:31:44,Sale,2180,3,Cash,0,0,500,M9001,,
2026-05-14,E001,T00623,15:34:54,Sale,1110,4,Cash,0,0,300,M9001,,
2026-05-14,E001,T00588,16:03:21,Sale,1110,4,Cash,0,0,0,,,
2026-05-14,E001,T00593,16:07:10,Sale,4550,2,Credit,0,46,0,M1253,,
2026-05-14,E001,T00626,16:16:06,Sale,2160,2,Cash,0,30,0,,,
2026-05-14,E001,T00622,16:17:17,Sale,1960,2,Cash,0,0,200,M9001,,
2026-05-14,E001,T00594,16:27:20,Sale,5200,1,Credit,0,0,0,,,
2026-05-14,E001,T00592,16:53:46,Sale,3650,2,Credit,0,36,0,M1002,,
2026-05-14,E001,T00590,17:56:38,Sale,890,3,Credit,0,9,0,M1105,,
2026-05-14,E001,T00610,18:00:40,Sale,4240,2,Credit,0,0,0,,,
2026-05-14,E001,T00611,18:03:32,Sale,2430,3,Cash,0,24,0,M1015,,
2026-05-14,E001,T00612,18:23:48,Sale,3570,2,Credit,0,0,0,,,
2026-05-14,E001,T00604,18:26:13,Sale,1270,4,GiftCard,0,13,0,M1147,,
2026-05-14,E001,T00621,18:53:18,Sale,1480,4,Cash,0,0,300,M9001,,
2026-05-14,E001,T00609,18:58:59,Sale,1200,5,Cash,0,12,0,M1300,,
2026-05-14,E001,T00599,19:27:31,Sale,4430,3,Cash,0,0,0,,,
2026-05-14,E001,T00595,19:32:17,Sale,930,4,Cash,0,0,0,,,
2026-05-14,E001,T00608,19:55:37,Sale,810,1,Credit,0,8,0,M1037,,
2026-05-14,E001,T00586,20:45:38,Sale,5380,1,Cash,0,0,0,,,
2026-05-14,E001,T00617,20:47:25,Sale,1200,4,Credit,0,12,0,M1080,,
2026-05-14,E001,T00596,20:52:57,Sale,3190,3,QR,0,0,0,,,
