BusinessDate,CashierId,TransactionId,Time,Type,Amount,ItemCount,PaymentMethod,DiscountAmount,PointsEarned,PointsRedeemed,MembershipId,OriginalTransactionId,HasReceipt
2026-05-08,E001,T00307,18:07:28,Sale,2890,4,Cash,0,0,0,,,
2026-05-08,E001,T00298,18:13:32,Sale,4790,4,QR,0,0,0,,,
2026-05-08,E001,T00327,18:13:48,Void,2890,4,Cash,0,0,0,,T00307,
2026-05-08,E001,T00319,19:08:39,Sale,4120,3,Credit,0,41,0,M1254,,
2026-05-08,E001,T00315,19:14:58,Sale,1330,4,QR,0,13,0,M1036,,
2026-05-08,E001,T00308,20:23:30,Sale,1480,1,Cash,0,15,0,M1278,,
2026-05-08,E001,T00328,20:24:18,Return,1900,2,Cash,0,0,0,,,false
2026-05-08,E001,T00313,20:26:28,Sale,2950,3,Cash,0,0,0,,,
2026-05-08,E001,T00317,20:59:29,Sale,1730,4,Credit,0,17,0,M1074,,
2026-05-09,E001,T00368,09:17:32,Sale,1650,5,Credit,0,0,0,,,
2026-05-09,E001,T00365,09:41:53,Sale,5720,1,Credit,0,57,0,M1099,,
2026-05-09,E001,T00358,09:59:50,Sale,740,5,Cash,0,0,0,,,
2026-05-09,E001,T00389,10:11:18,Return,2310,1,QR,0,0,0,,,true
2026-05-09,E001,T00362,10:46:55,Sale,2500,5,Credit,0,0,0,,,
2026-05-09,E001,T00367,10:54:18,Sale,5410,4,Credit,0,54,0,M1149,,
2026-05-09,E001,T00346,10:59:29,Sale,1390,2,Credit,0,14,0,M1056,,
2026-05-09,E001,T00335,11:21:42,Sale,350,2,Cash,0,4,50,M1286,,
2026-05-09,E001,T00357,11:24:03,Sale,2040,5,Cash,0,20,0,M1144,,
2026-05-09,E001,T00387,11:35:06,Return,870,2,Cash,0,0,0,,,true
2026-05-09,E001,T00349,11:50:34,Sale,2890,3,QR,0,29,0,M1252,,
2026-05-09,E001,T00332,12:08:01,Sale,5690,4,Credit,0,57,0,M1016,,
2026-05-09,E001,T00361,12:09:23,Sale,5040,3,GiftCard,0,50,0,M1194,,
2026-05-09,E001,T00338,12:12:47,Sale,4090,4,GiftCard,0,0,0,,,
2026-05-09,E001,T00385,12:26:13,Sale,3730,1,Credit,0,0,0,,,
2026-05-09,E001,T00339,12:58:53,Sale,5230,1,QR,0,52,400,M1064,,
2026-05-09,E001,T00345,13:13:18,Sale,1770,1,Cash,0,0,0,,,
2026-05-09,E001,T00333,13:34:23,Sale,3600,5,Cash,0,0,0,,,
2026-05-09,E001,T00354,13:39:23,Sale,2650,4,Credit,150,0,0,,,
2026-05-09,E001,T00378,13:54:44,Sale,2190,1,Credit,0,0,0,,,
2026-05-09,E001,T00343,13:55:34,Sale,5010,5,Cash,0,50,0,M1190,,
2026-05-09,E001,T00379,13:59:04,Sale,2120,5,Credit,0,21,300,M1082,,
2026-05-09,E001,T00341,14:01:48,Sale,1620,5,Cash,0,16,0,M1234,,
2026-05-09,E001,T00381,14:09:02,Sale,2060,3,Cash,0,0,0,,,
2026-05-09,E001,T00364,14:17:28,Sale,3290,2,Credit,0,0,0,,,
2026-05-09,E001,T00348,14:19:43,Sale,4820,2,Cash,0,0,0,,,
2026-05-09,E001,T00386,14:22:03,Void,1620,5,Cash,0,0,0,,T00341,
2026-05-09,E001,T00334,14:23:49,Sale,3620,5,Credit,0,36,0,M1107,,
2026-05-09,E001,T00380,14:24:32,Sale,5530,2,GiftCard,0,0,0,,,
2026-05-09,E001,T00355,14:26:38,Sale,950,4,Cash,0,0,0,,,
2026-05-09,E001,T00353,14:36:19,Sale,4390,2,QR,250,0,0,,,
2026-05-09,E001,T00331,14:39:48,Sale,5190,5,Credit,0,52,0,M1178,,
2026-05-09,E001,T00363,14:53:23,Sale,3830,5,QR,0,0,0,,,
2026-05-09,E001,T00369,15:04:25,Sale,660,1,Credit,0,7,0,M1030,,
2026-05-09,E001,T00370,15:27:47,Sale,1720,3,Cash,0,17,0,M1096,,
2026-05-09,E001,T00344,15:30:51,Sale,440,4,Cash,50,4,0,M1020,,
2026-05-09,E001,T00337,15:40:11,Sale,4490,5,Cash,0,45,0,M1021,,
2026-05-09,E001,T00374,15:43:22,Sale,1580,5,Credit,0,0,0,,,
2026-05-09,E001,T00388,15:52:44,Return,1700,2,Credit,0,0,0,,,true
2026-05-09,E001,T00356,16:16:09,Sale,2390,3,Credit,0,0,0,,,
2026-05-09,E001,T00375,16:35:10,Sale,3310,4,Cash,0,0,0,,,
2026-05-09,E001,T00340,16:39:38,Sale,3700,3,Credit,0,37,300,M1173,,
2026-05-09,E001,T00347,16:54:18,Sale,5410,5,Credit,200,0,0,,,
2026-05-09,E001,T00351,17:12:38,Sale,2720,3,Cash,0,0,0,,,
2026-05-09,E001,T00350,17:25:13,Sale,2920,3,Cash,0,29,0,M1130,,
2026-05-09,E001,T00384,18:19:28,Sale,3660,2,GiftCard,200,0,0,,,
2026-05-09,E001,T00371,18:23:00,Sale,4330,2,Credit,0,43,0,M1056,,
2026-05-09,E001,T00382,18:23:12,Sale,5160,1,QR,0,0,0,,,
2026-05-09,E001,T00376,18:23:23,Sale,3540,5,Credit,0,0,0,,,
2026-05-09,E001,T00383,18:52:43,Sale,1930,2,Credit,0,0,0,,,
2026-05-09,E001,T00342,19:03:30,Sale,5540,3,QR,0,0,0,,,
2026-05-09,E001,T00366,19:06:22,Sale,840,1,Cash,0,0,0,,,
2026-05-09,E001,T00360,19:22:21,Sale,5120,3,QR,0,51,0,M1101,,
2026-05-09,E001,T00329,19:24:39,Sale,4510,3,Credit,0,45,0,M1115,,
2026-05-09,E001,T00352,19:37:09,Sale,1740,2,Cash,0,0,0,,,
2026-05-09,E001,T00359,19:50:17,Sale,2550,5,QR,0,26,0,M1079,,
2026-05-09,E001,T00330,19:52:23,Sale,890,5,Cash,0,9,0,M1058,,
2026-05-09,E001,T00372,19:55:15,Sale,2630,3,QR,0,0,0,,,
2026-05-09,E001,T00373,20:02:27,Sale,5710,3,Credit,0,0,0,,,
2026-05-09,E001,T00377,20:23:42,Sale,3940,5,Cash,0,39,0,M1058,,
2026-05-09,E001,T00336,20:36:56,Sale,3940,5,Cash,0,39,0,M1254,,
2026-05-10,E001,T00393,09:06:33,Sale,5770,1,Cash,0,0,0,,,
2026-05-10,E001,T00422,09:10:09,Sale,5240,5,Credit,0,52,350,M1288,,
2026-05-10,E001,T00419,09:10:22,Sale,1600,5,Credit,100,16,0,M1265,,
2026-05-10,E001,T00414,09:15:18,Sale,3490,1,Cash,0,35,0,M1147,,
2026-05-10,E001,T00429,09:22:53,Sale,1250,3,Cash,0,12,0,M1069,,
2026-05-10,E001,T00403,09:31:51,Sale,5580,4,Credit,0,56,0,M1105,,
2026-05-10,E001,T00444,09:39:42,Return,2280,1,Credit,0,0,0,,,true
2026-05-10,E001,T00420,10:00:18,Sale,1210,4,Cash,0,12,0,M1238,,
2026-05-10,E001,T00399,10:34:43,Sale,5650,5,Credit,0,56,0,M1076,,
2026-05-10,E001,T00421,10:36:59,Sale,5420,4,Cash,0,0,0,,,
2026-05-10,E001,T00437,11:00:29,Sale,1740,4,QR,200,17,0,M1075,,
2026-05-10,E001,T00405,11:05:52,Sale,1610,3,Cash,0,0,0,,,
2026-05-10,E001,T00401,11:07:28,Sale,4570,3,Credit,0,0,0,,,
2026-05-10,E001,T00412,11:08:44,Sale,3390,5,Credit,150,34,0,M1150,,
2026-05-10,E001,T00439,11:21:22,Sale,3440,3,GiftCard,150,34,0,M1070,,
2026-05-10,E001,T00443,12:41:36,Sale,2370,2,Credit,0,24,350,M1248,,
2026-05-10,E001,T00440,12:58:36,Sale,2300,3,Cash,0,23,0,M1121,,
2026-05-10,E001,T00418,13:17:26,Sale,2660,1,Cash,0,27,0,M1082,,
2026-05-10,E001,T00397,13:34:39,Sale,1670,3,Credit,0,0,0,,,
2026-05-10,E001,T00435,13:44:23,Sale,760,3,Credit,0,8,0,M1054,,
2026-05-10,E001,T00409,13:44:25,Sale,650,4,Cash,0,6,0,M1061,,
2026-05-10,E001,T00427,13:49:11,Sale,5480,5,Credit,0,55,0,M1111,,
2026-05-10,E001,T00398,13:49:16,Sale,2830,2,Credit,0,0,0,,,
2026-05-10,E001,T00400,13:53:19,Sale,340,4,Cash,150,0,0,,,
2026-05-10,E001,T00411,14:18:15,Sale,4040,2,Credit,0,0,0,,,
2026-05-10,E001,T00413,14:31:17,Sale,5250,3,Cash,0,0,0,,,
2026-05-10,E001,T00395,15:00:53,Sale,1820,4,Cash,0,0,0,,,
2026-05-10,E001,T00406,15:25:55,Sale,2680,1,Cash,0,0,0,,,
2026-05-10,E001,T00391,15:29:34,Sale,4900,3,Credit,0,49,0,M1082,,
2026-05-10,E001,T00392,15:32:35,Sale,3020,2,Cash,200,30,0,M1031,,
2026-05-10,E001,T00415,15:38:37,Sale,5080,1,Cash,0,51,200,M1009,,
2026-05-10,E001,T00404,15:42:40,Sale,5930,5,Cash,0,59,0,M1165,,
2026-05-10,E001,T00430,15:46:33,Sale,5910,4,Cash,0,59,0,M1026,,
2026-05-10,E001,T00417,15:54:06,Sale,3620,2,Cash,0,36,0,M1044,,
2026-05-10,E001,T00442,16:13:53,Sale,1290,2,Cash,0,0,0,,,
2026-05-10,E001,T00431,16:21:02,Sale,1710,4,Cash,0,17,0,M1187,,
2026-05-10,E001,T00433,16:55:37,Sale,2200,3,Credit,0,0,0,,,
2026-05-10,E001,T00416,17:08:48,Sale,2320,2,Cash,0,0,0,,,
2026-05-10,E001,T00425,17:11:31,Sale,4740,5,QR,0,47,0,M1115,,
2026-05-10,E001,T00402,17:16:05,Sale,3440,4,Credit,0,34,0,M1253,,
2026-05-10,E001,T00434,17:17:21,Sale,5470,1,Credit,0,0,0,,,
2026-05-10,E001,T00428,17:39:13,Sale,2100,4,Credit,0,0,0,,,
2026-05-10,E001,T00424,17:42:44,Sale,1850,5,Cash,200,18,0,M1241,,
2026-05-10,E001,T00396,17:43:00,Sale,5710,4,Credit,0,57,150,M1247,,
2026-05-10,E001,T00394,18:22:13,Sale,2770,5,Credit,0,0,0,,,
2026-05-10,E001,T00426,18:37:24,Sale,2500,1,GiftCard,0,25,0,M1090,,
2026-05-10,E001,T00407,18:49:54,Sale,1290,5,Credit,0,13,0,M1109,,
2026-05-10,E001,T00423,19:15:33,Sale,2800,2,Cash,0,0,0,,,
2026-05-10,E001,T00432,19:46:14,Sale,2490,4,Cash,0,0,0,,,
2026-05-10,E001,T00436,20:16:40,Sale,3150,1,Cash,0,32,0,M1024,,
2026-05-10,E001,T00410,20:27:14,Sale,3680,5,QR,0,37,0,M1170,,
2026-05-10,E001,T00390,20:31:47,Sale,1460,1,Cash,0,0,0,,,
2026-05-10,E001,T00441,20:43:54,Sale,1810,3,QR,0,18,300,M1022,,
2026-05-10,E001,T00408,20:45:56,Sale,5140,4,Credit,0,0,0,,,
2026-05-10,E001,T00438,20:49:11,Sale,2660,3,Credit,0,0,0,,,
2026-05-11,E001,T00464,09:08:16,Sale,840,5,Credit,0,0,0,,,
2026-05-11,E001,T00448,09:10:14,Sale,3610,2,Credit,250,0,0,,,
2026-05-11,E001,T00453,09:23:47,Sale,3350,1,Cash,0,34,0,M1286,,
2026-05-11,E001,T00455,09:33:56,Sale,5140,1,Credit,0,0,0,,,
2026-05-11,E001,T00454,10:33:52,Sale,2100,2,QR,0,21,0,M1228,,
2026-05-11,E001,T00460,10:55:48,Sale,1130,2,Cash,0,0,0,,,
2026-05-11,E001,T00470,10:57:03,Sale,4050,5,QR,0,0,0,,,
2026-05-11,E001,T00468,11:41:38,Sale,4730,3,Cash,0,0,0,,,
2026-05-11,E001,T00449,12:12:59,Sale,4610,5,Cash,0,0,0,,,
2026-05-11,E001,T00458,12:32:12,Sale,820,4,Cash,0,0,0,,,
2026-05-11,E001,T00469,12:36:19,Sale,1550,5,QR,0,16,0,M1043,,
2026-05-11,E001,T00457,12:52:00,Sale,4470,2,Cash,0,45,350,M1014,,
2026-05-11,E001,T00461,13:06:18,Sale,4970,4,Credit,0,0,0,,,
2026-05-11,E001,T00466,13:06:26,Sale,1690,1,Credit,0,17,0,M1298,,
2026-05-11,E001,T00465,13:14:34,Sale,4060,2,Cash,0,41,0,M1000,,
2026-05-11,E001,T00447,14:59:16,Sale,4060,5,Cash,0,41,0,M1263,,
2026-05-11,E001,T00451,15:13:43,Sale,1360,3,Cash,0,14,0,M1289,,
2026-05-11,E001,T00472,15:17:50,Sale,2220,2,Cash,0,22,0,M1099,,
2026-05-11,E001,T00463,15:45:02,Sale,4710,4,Credit,0,0,0,,,
2026-05-11,E001,T00471,16:03:16,Sale,3530,2,Cash,0,0,0,,,
2026-05-11,E001,T00445,16:16:43,Sale,1580,2,Cash,0,16,0,M1289,,
2026-05-11,E001,T00450,16:22:20,Sale,1130,3,Credit,0,11,0,M1097,,
2026-05-11,E001,T00474,16:34:34,Void,1580,2,Cash,0,0,0,,T00445,
2026-05-11,E001,T00456,16:34:48,Sale,570,1,Credit,0,6,0,M1046,,
2026-05-11,E001,T00446,16:42:32,Sale,3560,5,Cash,0,36,0,M1254,,
2026-05-11,E001,T00473,17:19:45,Sale,1850,4,Cash,100,18,0,M1188,,
2026-05-11,E001,T00476,17:42:42,Return,4060,1,QR,0,0,0,,,true
2026-05-11,E001,T00459,17:43:36,Sale,3930,2,Credit,0,0,0,,,
2026-05-11,E001,T00462,17:55:40,Sale,5120,3,Credit,0,0,0,,,
2026-05-11,E001,T00452,18:30:06,Sale,2260,3,Credit,0,0,0,,,
2026-05-11,E001,T00475,18:53:14,Void,2260,3,Credit,0,0,0,,T00452,
2026-05-11,E001,T00467,20:48:00,Sale,1320,5,Cash,0,13,0,M1015,,
2026-05-12,E001,T00502,09:22:34,Sale,1070,1,Cash,0,11,0,M1058,,
2026-05-12,E001,T00508,09:22:38,Sale,1810,3,Cash,0,18,0,M1137,,
2026-05-12,E001,T00509,09:33:15,Sale,990,5,Cash,0,10,0,M1223,,
2026-05-12,E001,T00481,09:35:20,Sale,4990,3,Cash,0,0,0,,,
2026-05-12,E001,T00490,09:38:34,Sale,3140,3,Cash,0,31,0,M1036,,
2026-05-12,E001,T00483,09:55:50,Sale,3770,3,QR,0,0,0,,,
2026-05-12,E001,T00492,09:58:58,Sale,4470,1,Credit,0,45,0,M1195,,
2026-05-12,E001,T00506,10:03:29,Sale,4510,4,Credit,0,0,0,,,
2026-05-12,E001,T00504,11:14:10,Sale,4550,4,Cash,0,0,0,,,
2026-05-12,E001,T00478,11:50:47,Sale,440,4,Cash,0,0,0,,,
2026-05-12,E001,T00484,11:56:39,Sale,5030,4,QR,0,50,0,M1138,,
2026-05-12,E001,T00479,11:57:12,Sale,1590,5,Credit,0,16,100,M1274,,
2026-05-12,E001,T00516,12:35:05,NoSale,0,0,Other,0,0,0,,,
2026-05-12,E001,T00500,12:38:05,Sale,2940,1,Cash,0,29,0,M1246,,
2026-05-12,E001,T00498,12:54:48,Sale,1530,1,Credit,0,0,0,,,
2026-05-12,E001,T00488,13:37:40,Sale,4700,1,Cash,100,0,0,,,
2026-05-12,E001,T00491,13:37:51,Sale,4930,3,Cash,0,49,200,M1041,,
2026-05-12,E001,T00496,14:18:32,Sale,3860,2,Cash,0,0,0,,,
2026-05-12,E001,T00503,14:26:30,Sale,4570,2,Credit,0,46,0,M1177,,
2026-05-12,E001,T00485,14:37:28,Sale,2840,5,Cash,0,0,0,,,
2026-05-12,E001,T00494,14:40:53,Sale,4950,5,Credit,0,50,0,M1229,,
2026-05-12,E001,T00513,14:49:41,Void,2840,5,Cash,0,0,0,,T00485,
2026-05-12,E001,T00510,15:02:49,Sale,1930,1,QR,0,0,0,,,
2026-05-12,E001,T00499,16:18:42,Sale,2600,1,Credit,250,0,0,,,
2026-05-12,E001,T00497,16:31:44,Sale,4910,2,Credit,0,0,0,,,
2026-05-12,E001,T00477,16:32:07,Sale,5320,2,Cash,0,0,0,,,
2026-05-12,E001,T00505,16:37:21,Sale,3170,3,Cash,0,0,0,,,
2026-05-12,E001,T00511,16:49:56,Sale,2570,3,Credit,0,0,0,,,
2026-05-12,E001,T00515,16:50:00,Return,730,3,Cash,0,0,0,,,true
2026-05-12,E001,T00482,17:25:33,Sale,5980,5,Cash,0,60,0,M1099,,
2026-05-12,E001,T00486,17:28:38,Sale,3950,4,Cash,0,0,0,,,
2026-05-12,E001,T00495,17:36:10,Sale,1670,2,GiftCard,0,17,0,M1041,,
2026-05-12,E001,T00501,17:50:53,Sale,2240,3,Cash,0,22,250,M1180,,
2026-05-12,E001,T00487,18:03:23,Sale,4230,1,Credit,0,0,0,,,
2026-05-12,E001,T00480,18:35:55,Sale,3510,3,Cash,100,0,0,,,
2026-05-12,E001,T00489,18:40:09,Sale,4160,5,Cash,0,0,0,,,
2026-05-12,E001,T00514,18:40:11,Return,3450,1,Cash,0,0,0,,,false
2026-05-12,E001,T00507,18:53:59,Sale,3230,2,Credit,0,0,0,,,
2026-05-12,E001,T00512,19:29:25,Sale,3780,1,Cash,0,38,0,M1195,,
2026-05-12,E001,T00493,20:54:40,Sale,680,5,Credit,0,0,0,,,
2026-05-13,E001,T00518,09:31:52,Sale,5150,3,Cash,0,52,0,M1257,,
2026-05-13,E001,T00536,09:54:50,Sale,1280,4,QR,0,0,0,,,
2026-05-13,E001,T00527,10:16:40,Sale,850,1,Cash,0,8,0,M1247,,
2026-05-13,E001,T00531,10:23:21,Sale,4030,3,QR,0,0,0,,,
2026-05-13,E001,T00541,11:10:34,Sale,3870,2,QR,0,0,0,,,
2026-05-13,E001,T00520,11:56:26,Sale,3820,1,Cash,0,38,0,M1258,,
2026-05-13,E001,T00543,12:20:12,Sale,5150,5,Cash,0,0,0,,,
2026-05-13,E001,T00540,12:40:54,Sale,4880,5,Cash,0,49,0,M1194,,
2026-05-13,E001,T00532,12:53:44,Sale,3350,2,GiftCard,0,34,0,M1217,,
2026-05-13,E001,T00521,12:57:04,Sale,1040,3,Credit,0,10,0,M1033,,
2026-05-13,E001,T00539,13:18:36,Sale,3700,1,Cash,0,37,0,M1088,,
2026-05-13,E001,T00534,13:53:45,Sale,1210,2,Cash,0,0,0,,,
2026-05-13,E001,T00517,14:18:22,Sale,1950,5,Credit,0,0,0,,,
2026-05-13,E001,T00533,14:22:14,Sale,5110,4,Credit,0,0,0,,,
2026-05-13,E001,T00529,14:40:19,Sale,5940,2,Credit,0,0,0,,,
2026-05-13,E001,T00526,15:26:33,Sale,5190,3,Cash,0,52,0,M1271,,
2026-05-13,E001,T00544,15:37:27,Return,2930,1,Credit,0,0,0,,,true
2026-05-13,E001,T00524,17:14:39,Sale,5070,2,Cash,0,0,0,,,
2026-05-13,E001,T00542,17:46:20,Sale,2310,5,Cash,100,0,0,,,
2026-05-13,E001,T00535,17:58:06,Sale,3200,1,Credit,0,32,0,M1093,,
2026-05-13,E001,T00545,18:05:39,NoSale,0,0,Other,0,0,0,,,
2026-05-13,E001,T00519,18:54:28,Sale,4140,2,Cash,0,0,0,,,
2026-05-13,E001,T00522,19:00:51,Sale,5420,1,QR,0,54,250,M1035,,
2026-05-13,E001,T00525,19:10:58,Sale,4790,2,QR,0,0,0,,,
2026-05-13,E001,T00537,19:37:27,Sale,4900,4,Credit,0,49,0,M1217,,
2026-05-13,E001,T00538,19:59:17,Sale,4370,5,Cash,0,0,0,,,
2026-05-13,E001,T00530,20:24:41,Sale,2840,2,Credit,0,28,0,M1291,,
2026-05-13,E001,T00528,20:38:50,Sale,3980,2,Credit,0,0,0,,,
2026-05-13,E001,T00523,20:56:00,Sale,730,2,QR,0,7,0,M1099,,
2026-05-14,E001,T00575,09:33:32,Sale,440,4,Cash,0,0,0,,,
2026-05-14,E001,T00559,09:36:24,Sale,2810,1,GiftCard,0,28,0,M1083,,
2026-05-14,E001,T00564,10:08:54,Sale,5520,3,Cash,0,0,0,,,
2026-05-14,E001,T00546,10:20:56,Sale,2380,3,Cash,0,0,0,,,
2026-05-14,E001,T00557,10:37:20,Sale,5760,3,Cash,0,0,0,,,
2026-05-14,E001,T00549,10:46:38,Sale,3630,1,Cash,0,0,0,,,
2026-05-14,E001,T00548,10:50:50,Sale,1660,5,Cash,0,17,0,M1265,,
2026-05-14,E001,T00554,11:03:49,Sale,1270,5,Credit,0,13,200,M1085,,
2026-05-14,E001,T00563,11:33:00,Sale,1650,1,Cash,0,16,0,M1068,,
2026-05-14,E001,T00551,11:40:32,Sale,5360,2,Cash,0,54,100,M1265,,
2026-05-14,E001,T00583,11:44:15,NoSale,0,0,Other,0,0,0,,,
2026-05-14,E001,T00547,11:51:35,Sale,390,5,Cash,250,4,0,M1285,,
2026-05-14,E001,T00576,11:57:45,Sale,3590,3,Credit,0,0,0,,,
2026-05-14,E001,T00579,12:45:20,Sale,680,3,Credit,0,7,0,M1147,,
2026-05-14,E001,T00573,13:25:21,Sale,5320,1,Credit,0,0,0,,,
2026-05-14,E001,T00555,13:31:39,Sale,2500,4,Cash,0,25,0,M1032,,
2026-05-14,E001,T00581,14:07:16,Return,2980,3,Credit,0,0,0,,,false
2026-05-14,E001,T00582,14:22:18,Return,4330,2,Cash,0,0,0,,,true
2026-05-14,E001,T00577,15:14:01,Sale,980,2,Credit,0,0,0,,,
2026-05-14,E001,T00572,15:15:59,Sale,3240,3,Cash,200,0,0,,,
2026-05-14,E001,T00574,15:59:31,Sale,2380,5,Cash,0,24,0,M1189,,
2026-05-14,E001,T00565,16:00:51,Sale,5890,5,Credit,0,59,0,M1082,,
2026-05-14,E001,T00569,17:30:19,Sale,4610,3,Cash,0,46,0,M1013,,
2026-05-14,E001,T00561,17:33:33,Sale,5550,3,Credit,50,0,0,,,
2026-05-14,E001,T00570,17:38:14,Sale,1110,1,Cash,0,0,0,,,
2026-05-14,E001,T00578,18:04:24,Sale,2180,1,Cash,0,0,0,,,
2026-05-14,E001,T00571,18:14:57,Sale,4070,3,Cash,0,41,300,M1016,,
2026-05-14,E001,T00552,18:21:35,Sale,3920,1,Credit,0,39,300,M1125,,
2026-05-14,E001,T00562,18:54:26,Sale,5170,4,QR,0,52,0,M1079,,
2026-05-14,E001,T00558,19:03:08,Sale,1480,2,Credit,0,15,0,M1091,,
2026-05-14,E001,T00556,19:12:13,Sale,5780,5,QR,0,58,0,M1223,,
2026-05-14,E001,T00553,19:41:25,Sale,2050,5,Credit,0,0,0,,,
2026-05-14,E001,T00567,19:43:42,Sale,3480,4,Cash,50,35,100,M1166,,
2026-05-14,E001,T00566,20:02:35,Sale,2270,5,Cash,0,23,0,M1286,,
2026-05-14,E001,T00580,20:06:30,Return,850,3,Credit,0,0,0,,,true
2026-05-14,E001,T00568,20:13:12,Sale,5380,4,GiftCard,0,0,0,,,
2026-05-14,E001,T00560,20:15:43,Sale,3120,4,Credit,0,0,0,,,
2026-05-14,E001,T00550,20:27:23,Sale,4850,2,Cash,0,0,0,,,
