BusinessDate,CashierId,TransactionId,Time,Type,Amount,ItemCount,PaymentMethod,DiscountAmount,PointsEarned,PointsRedeemed,MembershipId,OriginalTransactionId,HasReceipt
2026-05-09,E001,T00318,19:02:07,Sale,2210,2,Cash,0,22,0,M1186,,
2026-05-09,E001,T00293,19:11:16,Sale,2470,4,Cash,0,0,0,,,
2026-05-09,E001,T00297,19:39:02,Sale,3050,2,Cash,0,0,0,,,
2026-05-09,E001,T00316,19:49:43,Sale,4780,2,Cash,0,0,0,,,
2026-05-09,E001,T00294,20:03:00,Sale,4200,5,Credit,200,42,0,M1199,,
2026-05-09,E001,T00302,20:26:33,Sale,3270,2,Cash,250,0,0,,,
2026-05-09,E001,T00306,20:31:14,Sale,1050,5,Cash,0,0,0,,,
2026-05-09,E001,T00299,20:49:04,Sale,550,4,Cash,0,0,0,,,
2026-05-10,E001,T00336,09:01:27,Sale,4180,3,Cash,0,42,0,M1184,,
2026-05-10,E001,T00353,09:01:46,Sale,2770,1,Cash,0,28,0,M1298,,
2026-05-10,E001,T00346,09:04:27,Sale,3660,5,Cash,0,37,0,M1201,,
2026-05-10,E001,T00340,09:27:28,Sale,5310,3,QR,0,53,0,M1020,,
2026-05-10,E001,T00334,09:52:16,Sale,3710,3,Cash,0,0,0,,,
2026-05-10,E001,T00357,09:59:24,Return,9320,2,Cash,0,0,0,,,false
2026-05-10,E001,T00352,10:15:50,Sale,1540,5,Credit,0,15,0,M1032,,
2026-05-10,E001,T00328,10:22:37,Sale,5860,1,Credit,0,59,0,M1135,,
2026-05-10,E001,T00344,10:31:28,Sale,1280,2,Cash,0,13,0,M1202,,
2026-05-10,E001,T00349,10:53:06,Sale,940,4,Cash,0,9,0,M1250,,
2026-05-10,E001,T00354,11:04:55,Sale,370,5,Cash,0,0,0,,,
2026-05-10,E001,T00337,11:30:01,Sale,2060,1,Credit,0,0,0,,,
2026-05-10,E001,T00345,11:48:30,Sale,370,3,Cash,0,4,0,M1144,,
2026-05-10,E001,T00347,12:39:34,Sale,2770,5,Credit,0,28,0,M1111,,
2026-05-10,E001,T00355,12:55:16,Return,5600,2,Cash,0,0,0,,,false
2026-05-10,E001,T00329,13:24:42,Sale,4800,2,Cash,0,48,0,M1139,,
2026-05-10,E001,T00356,13:35:36,Return,5600,2,Cash,0,0,0,,,false
2026-05-10,E001,T00335,13:38:24,Sale,3130,2,QR,0,31,0,M1064,,
2026-05-10,E001,T00348,13:40:55,Sale,5180,2,Cash,0,52,0,M1176,,
2026-05-10,E001,T00331,14:28:53,Sale,4470,2,Cash,0,0,0,,,
2026-05-10,E001,T00342,17:21:03,Sale,2630,3,Credit,0,26,0,M1074,,
2026-05-10,E001,T00343,17:36:45,Sale,570,3,Credit,0,6,0,M1178,,
2026-05-10,E001,T00351,18:00:24,Sale,2440,3,Credit,0,24,150,M1204,,
2026-05-10,E001,T00333,18:01:54,Sale,2210,1,Credit,0,0,0,,,
2026-05-10,E001,T00350,18:04:31,Sale,3680,2,Cash,0,0,0,,,
2026-05-10,E001,T00330,18:15:35,Sale,1910,1,Credit,100,19,0,M1139,,
2026-05-10,E001,T00338,18:57:53,Sale,2390,4,GiftCard,0,0,0,,,
2026-05-10,E001,T00332,19:16:57,Sale,4420,2,Cash,200,0,0,,,
2026-05-10,E001,T00341,20:44:02,Sale,5880,5,Cash,0,0,0,,,
2026-05-10,E001,T00339,20:58:49,Sale,3330,3,Cash,0,33,0,M1175,,
2026-05-11,E001,T00373,09:45:13,Sale,5600,2,Cash,0,0,0,,,
2026-05-11,E001,T00378,10:51:17,Sale,3710,2,QR,0,37,0,M1000,,
2026-05-11,E001,T00380,11:07:05,Sale,1030,1,Credit,0,0,0,,,
2026-05-11,E001,T00366,11:44:19,Sale,820,3,Cash,0,8,0,M1162,,
2026-05-11,E001,T00363,12:02:50,Sale,4480,1,Cash,0,45,0,M1044,,
2026-05-11,E001,T00389,12:03:53,Sale,700,5,Cash,0,7,300,M1252,,
2026-05-11,E001,T00367,12:23:52,Sale,2480,2,Credit,0,0,0,,,
2026-05-11,E001,T00388,12:30:17,Sale,1200,5,QR,0,12,150,M1262,,
2026-05-11,E001,T00369,12:42:52,Sale,5130,2,Credit,0,51,0,M1263,,
2026-05-11,E001,T00358,13:20:18,Sale,1650,1,Cash,0,16,0,M1028,,
2026-05-11,E001,T00381,13:39:57,Sale,380,3,Credit,0,4,0,M1220,,
2026-05-11,E001,T00376,13:54:45,Sale,920,3,Credit,0,9,0,M1067,,
2026-05-11,E001,T00387,14:19:54,Sale,5870,3,Credit,0,0,0,,,
2026-05-11,E001,T00368,14:22:42,Sale,1780,5,Credit,0,0,0,,,
2026-05-11,E001,T00370,14:55:10,Sale,4570,1,Cash,0,46,0,M1107,,
2026-05-11,E001,T00365,15:16:02,Sale,940,3,Cash,0,9,0,M1100,,
2026-05-11,E001,T00383,15:50:46,Sale,3440,1,Cash,0,34,400,M1234,,
2026-05-11,E001,T00375,16:25:50,Sale,1050,4,Cash,0,0,0,,,
2026-05-11,E001,T00371,17:00:29,Sale,2280,4,Cash,150,0,0,,,
2026-05-11,E001,T00386,17:13:38,Sale,420,4,Credit,0,4,0,M1286,,
2026-05-11,E001,T00377,17:15:17,Sale,1320,1,Credit,100,13,0,M1104,,
2026-05-11,E001,T00360,17:20:55,Sale,2560,4,Credit,0,26,0,M1132,,
2026-05-11,E001,T00390,18:02:29,NoSale,0,0,Other,0,0,0,,,
2026-05-11,E001,T00362,18:03:07,Sale,450,4,Credit,0,4,300,M1081,,
2026-05-11,E001,T00374,18:24:01,Sale,3820,5,Credit,0,0,0,,,
2026-05-11,E001,T00361,18:32:59,Sale,2580,3,Cash,0,26,300,M1049,,
2026-05-11,E001,T00379,18:38:39,Sale,3920,1,Credit,0,0,0,,,
2026-05-11,E001,T00372,18:43:20,Sale,5540,3,Cash,0,0,0,,,
2026-05-11,E001,T00382,19:38:14,Sale,2900,2,Credit,0,29,0,M1203,,
2026-05-11,E001,T00384,19:49:19,Sale,2180,1,Cash,0,0,0,,,
2026-05-11,E001,T00364,19:50:34,Sale,2410,5,Credit,0,0,0,,,
2026-05-11,E001,T00385,19:53:32,Sale,1880,2,Credit,250,0,0,,,
2026-05-11,E001,T00359,20:41:33,Sale,2100,1,Cash,0,0,0,,,
2026-05-12,E001,T00408,09:32:01,Sale,1920,4,Cash,0,19,0,M1117,,
2026-05-12,E001,T00392,09:44:04,Sale,3650,3,QR,0,0,0,,,
2026-05-12,E001,T00401,10:23:08,Sale,2020,5,Credit,0,0,0,,,
2026-05-12,E001,T00402,10:42:47,Sale,2390,5,Credit,0,24,0,M1064,,
2026-05-12,E001,T00399,10:44:11,Sale,4380,5,QR,0,44,0,M1140,,
2026-05-12,E001,T00418,10:45:35,Sale,2100,4,Cash,0,0,0,,,
2026-05-12,E001,T00400,11:27:55,Sale,1290,2,Cash,0,0,0,,,
2026-05-12,E001,T00410,12:41:58,Sale,5240,2,Credit,0,0,0,,,
2026-05-12,E001,T00415,12:43:55,Sale,5850,5,QR,0,58,0,M1221,,
2026-05-12,E001,T00405,12:58:09,Sale,3830,2,Credit,0,0,0,,,
2026-05-12,E001,T00425,13:10:56,Return,4900,3,QR,0,0,0,,,true
2026-05-12,E001,T00424,13:21:20,Void,3830,2,Credit,0,0,0,,T00405,
2026-05-12,E001,T00403,13:44:46,Sale,3770,2,Cash,0,0,0,,,
2026-05-12,E001,T00420,14:20:44,Sale,1680,2,Cash,0,0,0,,,
2026-05-12,E001,T00393,14:29:13,Sale,2200,1,Cash,0,0,0,,,
2026-05-12,E001,T00397,15:36:36,Sale,2290,4,Cash,0,23,0,M1297,,
2026-05-12,E001,T00414,15:54:09,Sale,3360,4,Cash,250,34,0,M1193,,
2026-05-12,E001,T00395,15:56:05,Sale,4320,2,Cash,0,43,0,M1003,,
2026-05-12,E001,T00406,15:56:24,Sale,2460,1,Credit,0,0,0,,,
2026-05-12,E001,T00411,16:00:17,Sale,3940,5,Cash,50,0,0,,,
2026-05-12,E001,T00394,16:21:44,Sale,5140,5,Credit,150,51,250,M1063,,
2026-05-12,E001,T00413,16:33:55,Sale,5350,1,Cash,0,0,0,,,
2026-05-12,E001,T00419,16:58:42,Sale,720,5,Cash,0,0,0,,,
2026-05-12,E001,T00391,17:07:04,Sale,5000,5,Cash,0,50,0,M1266,,
2026-05-12,E001,T00423,17:17:02,Sale,1660,3,Cash,0,17,300,M1040,,
2026-05-12,E001,T00409,17:26:41,Sale,360,5,Cash,0,0,0,,,
2026-05-12,E001,T00422,17:32:56,Sale,4650,2,Cash,0,0,0,,,
2026-05-12,E001,T00412,18:04:34,Sale,3980,3,Credit,0,40,0,M1036,,
2026-05-12,E001,T00398,18:34:08,Sale,660,3,Cash,0,7,50,M1212,,
2026-05-12,E001,T00407,18:51:50,Sale,3370,2,QR,0,0,0,,,
2026-05-12,E001,T00404,18:52:35,Sale,5870,1,Cash,0,0,0,,,
2026-05-12,E001,T00416,19:05:31,Sale,330,4,Credit,0,3,0,M1061,,
2026-05-12,E001,T00421,19:07:55,Sale,2810,1,Credit,0,28,0,M1242,,
2026-05-12,E001,T00396,20:03:46,Sale,2520,5,QR,50,0,0,,,
2026-05-12,E001,T00417,20:25:18,Sale,820,2,Credit,0,0,0,,,
2026-05-13,E001,T00463,09:05:51,NoSale,0,0,Other,0,0,0,,,
2026-05-13,E001,T00446,09:05:54,Sale,5730,1,GiftCard,0,57,0,M1291,,
2026-05-13,E001,T00444,09:19:13,Sale,2750,3,Credit,0,0,0,,,
2026-05-13,E001,T00460,09:20:40,Void,5730,1,GiftCard,0,0,0,,T00446,
2026-05-13,E001,T00443,09:52:59,Sale,3350,5,Cash,0,34,0,M1217,,
2026-05-13,E001,T00450,10:41:17,Sale,4880,1,Cash,0,49,0,M1106,,
2026-05-13,E001,T00429,10:48:50,Sale,1010,4,Cash,0,0,0,,,
2026-05-13,E001,T00438,11:00:46,Sale,2260,4,Cash,0,23,0,M1189,,
2026-05-13,E001,T00440,11:29:02,Sale,5290,3,Credit,0,0,0,,,
2026-05-13,E001,T00458,11:38:49,Sale,4460,2,Credit,0,0,0,,,
2026-05-13,E001,T00435,12:29:01,Sale,1010,3,Cash,50,0,0,,,
2026-05-13,E001,T00453,12:50:09,Sale,2810,3,QR,0,28,0,M1025,,
2026-05-13,E001,T00430,13:14:29,Sale,5070,4,Credit,0,51,0,M1053,,
2026-05-13,E001,T00451,13:24:22,Sale,4290,4,Cash,0,43,0,M1203,,
2026-05-13,E001,T00449,13:44:27,Sale,2880,1,Cash,0,29,250,M1268,,
2026-05-13,E001,T00427,13:46:49,Sale,5240,4,Cash,0,52,0,M1147,,
2026-05-13,E001,T00439,14:04:24,Sale,3090,1,Credit,0,31,0,M1238,,
2026-05-13,E001,T00434,14:24:44,Sale,4390,3,GiftCard,0,44,0,M1195,,
2026-05-13,E001,T00428,14:24:51,Sale,5890,3,Credit,0,0,0,,,
2026-05-13,E001,T00436,14:31:07,Sale,5970,5,Credit,0,60,0,M1147,,
2026-05-13,E001,T00459,14:33:38,Sale,5850,3,Credit,0,0,0,,,
2026-05-13,E001,T00461,14:47:46,Return,2210,2,Cash,0,0,0,,,true
2026-05-13,E001,T00442,15:20:49,Sale,590,4,Cash,0,6,0,M1154,,
2026-05-13,E001,T00448,15:39:52,Sale,2380,1,Cash,0,0,0,,,
2026-05-13,E001,T00455,16:28:43,Sale,1930,3,Cash,0,0,0,,,
2026-05-13,E001,T00462,16:38:33,Return,3740,1,Cash,0,0,0,,,true
2026-05-13,E001,T00454,16:51:11,Sale,4220,5,Credit,0,42,0,M1193,,
2026-05-13,E001,T00426,17:14:10,Sale,3590,3,Credit,0,0,0,,,
2026-05-13,E001,T00445,17:22:25,Sale,2780,1,Credit,0,0,0,,,
2026-05-13,E001,T00441,17:37:52,Sale,800,3,QR,0,8,0,M1217,,
2026-05-13,E001,T00433,17:38:26,Sale,1300,5,Cash,0,0,0,,,
2026-05-13,E001,T00432,17:44:37,Sale,5970,2,Cash,0,60,0,M1071,,
2026-05-13,E001,T00431,18:04:31,Sale,370,2,Cash,0,4,0,M1162,,
2026-05-13,E001,T00452,18:28:39,Sale,1270,2,Cash,0,13,0,M1249,,
2026-05-13,E001,T00437,18:31:00,Sale,1830,2,Cash,0,0,0,,,
2026-05-13,E001,T00447,19:46:44,Sale,2780,2,Cash,0,0,0,,,
2026-05-13,E001,T00456,20:00:49,Sale,3780,4,Cash,0,0,0,,,
2026-05-13,E001,T00457,20:32:36,Sale,310,1,Credit,0,0,0,,,
2026-05-14,E001,T00478,09:02:20,Sale,2210,4,Cash,0,0,0,,,
2026-05-14,E001,T00486,09:24:36,Sale,4000,4,Credit,0,40,50,M1189,,
2026-05-14,E001,T00488,10:04:21,Sale,3490,5,Cash,0,35,0,M1185,,
2026-05-14,E001,T00466,10:07:23,Sale,5710,2,Credit,0,0,0,,,
2026-05-14,E001,T00474,10:20:32,Sale,5370,2,Credit,0,54,0,M1066,,
2026-05-14,E001,T00481,10:56:27,Sale,5180,2,Credit,0,52,0,M1110,,
2026-05-14,E001,T00465,11:03:58,Sale,2800,4,Credit,50,28,0,M1010,,
2026-05-14,E001,T00476,11:13:36,Sale,2850,4,Credit,0,28,0,M1071,,
2026-05-14,E001,T00489,11:14:22,Sale,2250,3,Credit,0,0,0,,,
2026-05-14,E001,T00491,11:21:59,Sale,3900,1,Credit,0,0,0,,,
2026-05-14,E001,T00468,11:25:17,Sale,5960,1,Credit,100,0,0,,,
2026-05-14,E001,T00473,11:30:04,Sale,5390,3,GiftCard,0,54,0,M1034,,
2026-05-14,E001,T00492,11:37:07,Sale,1040,2,Cash,0,0,0,,,
2026-05-14,E001,T00494,11:46:14,NoSale,0,0,Other,0,0,0,,,
2026-05-14,E001,T00470,12:44:59,Sale,3610,5,Cash,150,0,0,,,
2026-05-14,E001,T00484,13:06:19,Sale,4440,3,Cash,0,0,0,,,
2026-05-14,E001,T00490,13:20:32,Sale,3980,3,Credit,0,40,0,M1073,,
2026-05-14,E001,T00480,14:00:33,Sale,2070,3,Cash,0,0,0,,,
2026-05-14,E001,T00485,14:39:23,Sale,2640,4,Credit,0,0,0,,,
2026-05-14,E001,T00464,16:06:35,Sale,2830,5,QR,0,28,0,M1233,,
2026-05-14,E001,T00493,16:07:42,Sale,4070,4,Cash,0,0,0,,,
2026-05-14,E001,T00487,16:20:51,Sale,3160,1,Cash,0,32,0,M1224,,
2026-05-14,E001,T00469,16:26:12,Sale,4940,1,Cash,0,0,0,,,
2026-05-14,E001,T00471,16:57:16,Sale,1120,1,Cash,0,0,0,,,
2026-05-14,E001,T00477,17:32:13,Sale,3010,5,Cash,0,30,0,M1027,,
2026-05-14,E001,T00467,19:08:21,Sale,3270,3,Cash,0,0,0,,,
2026-05-14,E001,T00472,19:18:51,Sale,4840,1,Cash,0,0,0,,,
2026-05-14,E001,T00475,19:36:45,Sale,1540,1,Cash,0,15,0,M1020,,
2026-05-14,E001,T00479,19:46:55,Sale,5580,3,Cash,0,0,0,,,
2026-05-14,E001,T00483,19:53:20,Sale,1470,3,Credit,0,0,0,,,
2026-05-14,E001,T00482,20:44:52,Sale,3300,1,Cash,0,0,0,,,
